date, leftPanel, pair, rightPanel
25/05/2018, 149, 85,125
28/05/2018, 160, 74,266
29/05/2018, 690, 51,245
30/05/2018, 140, 51,470
31/05/2018, 578, 04,158
01/06/2018, 799, 54,347
04/06/2018, 770, 47,160
05/06/2018, 689, 37,278
06/06/2018, 900, 92,679
07/06/2018, 359, 70,145
08/06/2018, 450, 92,345
11/06/2018, 356, 43,157
12/06/2018, 560, 18,468
13/06/2018, 339, 56,358
14/06/2018, 126, 98,260
15/06/2018, 136, 09,559
18/06/2018, 350, 82,480
19/06/2018, 890, 74,158
20/06/2018, 399, 15,799
21/06/2018, 699, 48,170
22/06/2018, 489, 13,157
25/06/2018, 267, 57,160
26/06/2018, 290, 18,288
27/06/2018, 115, 77,179
28/06/2018, 178, 60,136
29/06/2018, 570, 27,179
02/07/2018, 346, 38,369
03/07/2018, 114, 64,446
04/07/2018, 348, 51,399
05/07/2018, 458, 71,579
06/07/2018, 347, 47,124
09/07/2018, 590, 45,267
10/07/2018, 399, 10,118
11/07/2018, 170, 86,790
12/07/2018, 138, 22,246
13/07/2018, 146, 10,460
16/07/2018, 127, 08,468
17/07/2018, 579, 19,379
18/07/2018, 235, 00,389
19/07/2018, 356, 42,589
20/07/2018, 158, 44,680
23/07/2018, 267, 55,357
24/07/2018, 119, 19,360
25/07/2018, 148, 38,279
26/07/2018, 138, 28,378
27/07/2018, 345, 23,580
30/07/2018, 588, 15,177
31/07/2018, 368, 75,249
01/08/2018, 234, 95,357
02/08/2018, 668, 04,789
03/08/2018, 339, 55,690
06/08/2018, 337, 31,137
07/08/2018, 357, 52,345
08/08/2018, 445, 37,269
09/08/2018, 179, 79,360
10/08/2018, 369, 81,227
13/08/2018, 258, 55,357
14/08/2018, 122, 58,468
15/08/2018, ***, **,***
16/08/2018, 156, 22,688
17/08/2018, 570, 29,379
20/08/2018, 250, 72,156
21/08/2018, 122, 50,479
22/08/2018, 245, 14,347
23/08/2018, 258, 55,889
24/08/2018, 670, 32,138
27/08/2018, 360, 98,134
28/08/2018, 570, 25,249
29/08/2018, 389, 07,359
30/08/2018, 389, 07,359
31/08/2018, 457, 61,489
03/09/2018, 569, 09,577
04/09/2018, 699, 46,790
05/09/2018, 169, 60,370
06/09/2018, 660, 29,568
07/09/2018, 357, 51,579
10/09/2018, 699, 46,457
11/09/2018, 178, 65,500
12/09/2018, 457, 62,570
13/09/2018, 456, 59,360
14/09/2018, 236, 15,780
17/09/2018, 340, 77,278
18/09/2018, 880, 67,557
19/09/2018, 558, 80,370
20/09/2018, 260, 85,889
21/09/2018, 388, 98,378
24/09/2018, 266, 41,579
25/09/2018, 480, 21,470
26/09/2018, 280, 04,239
27/09/2018, 347, 41,290
28/09/2018, 167, 40,235
01/10/2018, 135, 99,388
02/10/2018, 139, 37,377
03/10/2018, 788, 31,146
04/10/2018, 125, 89,289
05/10/2018, 235, 05,249
08/10/2018, 377, 79,379
09/10/2018, 899, 62,480
10/10/2018, 250, 71,236
11/10/2018, 169, 62,345
12/10/2018, 389, 07,368
15/10/2018, 130, 44,789
16/10/2018, 139, 30,479
17/10/2018, 348, 52,138
18/10/2018, 168, 53,490
19/10/2018, 145, 09,478
22/10/2018, 367, 63,670
23/10/2018, 279, 82,336
24/10/2018, 300, 31,236
25/10/2018, 667, 99,469
26/10/2018, 347, 42,138
29/10/2018, 559, 94,590
30/10/2018, 260, 84,158
31/10/2018, 347, 43,247
01/11/2018, 288, 88,440
02/11/2018, 130, 46,457
05/11/2018, ***, **,***
06/11/2018, ***, **,***
07/11/2018, ***, **,***
08/11/2018, ***, **,***
09/11/2018, ***, **,***
12/11/2018, 279, 85,249
13/11/2018, 245, 10,569
14/11/2018, 247, 38,260
15/11/2018, 299, 08,224
16/11/2018, 247, 30,668
19/11/2018, 157, 32,679
20/11/2018, 338, 41,137
21/11/2018, 267, 56,169
22/11/2018, 159, 50,668
23/11/2018, 134, 88,350
26/11/2018, 669, 13,355
27/11/2018, 226, 00,569
28/11/2018, 890, 72,138
29/11/2018, 589, 22,345
30/11/2018, 130, 45,780
03/12/2018, 479, 05,122
04/12/2018, 466, 67,188
05/12/2018, 260, 89,559
06/12/2018, 899, 65,267
07/12/2018, 289, 94,239
10/12/2018, 588, 17,278
11/12/2018, 569, 04,789
12/12/2018, 148, 39,568
13/12/2018, 224, 82,138
14/12/2018, 124, 79,234
17/12/2018, 260, 80,244
18/12/2018, 234, 90,460
19/12/2018, 346, 36,259
20/12/2018, 370, 06,358
21/12/2018, 370, 06,358
