date, leftPanel, pair, rightPanel
08/01/2016, 568, 98,233
09/01/2016, 245, 11,470
11/01/2016, 278, 70,145
12/01/2016, 145, 02,138
13/01/2016, 379, 96,150
14/01/2016, 790, 69,135
15/01/2016, 567, 82,688
16/01/2016, 157, 35,258
18/01/2016, 225, 98,477
19/01/2016, 377, 73,788
20/01/2016, 144, 93,670
21/01/2016, 244, 09,450
22/01/2016, 160, 75,339
23/01/2016, 159, 59,379
25/01/2016, 448, 61,245
26/01/2016, ***, **,***
27/01/2016, 228, 26,123
28/01/2016, 570, 25,140
29/01/2016, 680, 41,137
30/01/2016, 479, 01,245
01/02/2016, 145, 09,478
02/02/2016, 124, 73,229
03/02/2016, 260, 87,368
04/02/2016, 458, 75,456
05/02/2016, 880, 62,147
06/02/2016, 467, 75,168
08/02/2016, 236, 13,247
09/02/2016, 118, 08,440
10/02/2016, 336, 27,115
11/02/2016, 660, 23,247
12/02/2016, 244, 03,599
13/02/2016, 134, 80,280
15/02/2016, 466, 66,178
16/02/2016, 789, 46,556
17/02/2016, 388, 94,130
18/02/2016, 570, 27,179
19/02/2016, 389, 04,266
20/02/2016, 190, 08,468
22/02/2016, 150, 67,223
23/02/2016, 679, 23,670
24/02/2016, 240, 64,266
25/02/2016, 799, 51,137
26/02/2016, 456, 56,899
27/02/2016, 278, 71,245
29/02/2016, 677, 01,678
01/03/2016, 238, 30,145
02/03/2016, 246, 23,788
03/03/2016, 467, 76,259
04/03/2016, 459, 88,170
05/03/2016, 138, 23,689
07/03/2016, 235, 02,156
08/03/2016, 144, 96,457
09/03/2016, 239, 48,189
10/03/2016, 140, 59,126
11/03/2016, 256, 31,678
12/03/2016, 116, 87,133
14/03/2016, 169, 66,178
15/03/2016, 357, 54,149
16/03/2016, 167, 40,460
17/03/2016, 459, 88,369
18/03/2016, 578, 04,130
19/03/2016, 145, 01,678
21/03/2016, 347, 49,568
22/03/2016, 135, 93,346
23/03/2016, 890, 71,470
24/03/2016, ***, **,***
25/03/2016, 899, 61,335
26/03/2016, 258, 53,120
28/03/2016, 366, 50,389
29/03/2016, 350, 88,567
30/03/2016, 118, 07,160
31/03/2016, 460, 09,234
01/04/2016, 357, 53,256
02/04/2016, 770, 41,579
04/04/2016, 490, 34,257
05/04/2016, 157, 38,189
06/04/2016, 230, 53,157
07/04/2016, 780, 57,467
08/04/2016, 267, 52,246
09/04/2016, 467, 72,589
11/04/2016, 256, 31,100
12/04/2016, 558, 85,113
13/04/2016, 234, 90,569
14/04/2016, 444, 21,470
15/04/2016, 130, 41,489
16/04/2016, 888, 45,230
18/04/2016, 257, 47,269
19/04/2016, 123, 69,225
20/04/2016, 499, 20,479
21/04/2016, 369, 83,689
22/04/2016, 168, 59,469
23/04/2016, 300, 35,140
25/04/2016, 689, 34,400
26/04/2016, 378, 88,125
27/04/2016, 137, 15,159
28/04/2016, 567, 80,578
29/04/2016, 678, 12,156
30/04/2016, 459, 89,144
02/05/2016, 258, 51,335
03/05/2016, 238, 31,137
04/05/2016, 368, 77,458
05/05/2016, 478, 94,590
06/05/2016, 459, 84,149
07/05/2016, 399, 18,468
09/05/2016, 228, 21,399
10/05/2016, 119, 12,246
11/05/2016, 499, 24,130
12/05/2016, 447, 52,246
13/05/2016, 267, 55,780
14/05/2016, 278, 75,780
16/05/2016, 660, 21,380
17/05/2016, 112, 41,335
18/05/2016, 480, 20,280
19/05/2016, 250, 74,158
20/05/2016, 180, 90,334
21/05/2016, 129, 26,349
23/05/2016, 669, 19,126
24/05/2016, 137, 12,255
25/05/2016, 478, 99,469
26/05/2016, 560, 19,379
27/05/2016, 577, 94,770
28/05/2016, 167, 42,336
30/05/2016, 799, 53,670
31/05/2016, 570, 28,558
01/06/2016, 778, 26,240
02/06/2016, 457, 67,368
03/06/2016, 179, 71,236
04/06/2016, 140, 55,113
06/06/2016, 577, 91,344
07/06/2016, 116, 87,179
08/06/2016, 450, 99,388
09/06/2016, 680, 40,145
10/06/2016, 490, 32,688
11/06/2016, 589, 22,390
13/06/2016, 357, 55,348
14/06/2016, 135, 90,578
15/06/2016, 236, 10,235
16/06/2016, 349, 63,670
17/06/2016, 239, 49,450
18/06/2016, 478, 96,457
20/06/2016, 378, 80,578
21/06/2016, 344, 17,160
22/06/2016, 179, 79,126
23/06/2016, 113, 51,489
24/06/2016, 490, 30,145
25/06/2016, 790, 66,268
27/06/2016, 590, 47,557
28/06/2016, 127, 09,450
29/06/2016, 230, 59,270
30/06/2016, 190, 07,700
01/07/2016, 440, 84,266
02/07/2016, 348, 57,115
04/07/2016, 499, 28,116
05/07/2016, 249, 53,346
06/07/2016, 126, 93,355
07/07/2016, ***, xx,***
08/07/2016, 356, 46,330
09/07/2016, 238, 36,259
11/07/2016, 280, 02,156
12/07/2016, 570, 20,235
13/07/2016, 458, 78,125
14/07/2016, 460, 02,679
15/07/2016, 569, 04,158
16/07/2016, 379, 99,478
18/07/2016, 290, 16,556
19/07/2016, 557, 71,489
20/07/2016, 400, 41,137
21/07/2016, 890, 72,147
22/07/2016, 789, 41,380
23/07/2016, 239, 47,278
25/07/2016, 158, 49,270
26/07/2016, 278, 71,344
27/07/2016, 330, 65,447
28/07/2016, 127, 09,126
29/07/2016, 350, 86,790
30/07/2016, 246, 25,456
01/08/2016, 579, 16,169
02/08/2016, 488, 01,236
03/08/2016, 136, 05,348
04/08/2016, 178, 61,236
05/08/2016, 367, 62,679
06/08/2016, 460, 05,159
08/08/2016, 446, 40,280
09/08/2016, 779, 38,468
10/08/2016, 135, 97,890
11/08/2016, 790, 64,347
12/08/2016, 699, 47,458
13/08/2016, 369, 81,119
15/08/2016, ***, xx,***
16/08/2016, 268, 62,147
17/08/2016, 378, 82,345
18/08/2016, 135, 98,378
19/08/2016, 126, 91,579
20/08/2016, 170, 89,126
22/08/2016, 670, 37,359
23/08/2016, 280, 00,118
24/08/2016, 137, 19,900
25/08/2016, 138, 24,266
26/08/2016, 128, 15,456
27/08/2016, 225, 98,990
29/08/2016, 788, 33,238
30/08/2016, 379, 92,688
31/08/2016, 278, 77,458
01/09/2016, 260, 89,667
02/09/2016, 689, 31,579
03/09/2016, 260, 82,345
05/09/2016, 259, 61,128
06/09/2016, 238, 31,155
07/09/2016, 269, 70,389
08/09/2016, 279, 89,135
09/09/2016, 267, 52,390
10/09/2016, 256, 30,578
12/09/2016, 240, 65,456
13/09/2016, 300, 38,279
14/09/2016, 990, 86,240
15/09/2016, 355, 33,779
16/09/2016, 579, 15,249
17/09/2016, 137, 16,349
19/09/2016, 148, 30,488
20/09/2016, 778, 22,480
21/09/2016, 689, 33,689
22/09/2016, 229, 30,569
23/09/2016, 348, 58,567
24/09/2016, 670, 36,358
26/09/2016, 348, 55,780
27/09/2016, 344, 16,348
28/09/2016, 138, 29,126
29/09/2016, 224, 82,336
30/09/2016, 115, 77,278
01/10/2016, 689, 36,466
03/10/2016, 346, 38,134
04/10/2016, 199, 95,177
05/10/2016, 668, 03,229
06/10/2016, 399, 17,458
07/10/2016, 356, 48,800
08/10/2016, 148, 32,156
10/10/2016, 133, 78,440
11/10/2016, 680, 45,267
12/10/2016, 259, 61,669
13/10/2016, 158, 41,579
14/10/2016, 235, 00,479
15/10/2016, 237, 21,669
17/10/2016, 389, 05,249
18/10/2016, 600, 62,336
19/10/2016, 990, 85,348
20/10/2016, 189, 89,469
21/10/2016, 359, 75,348
22/10/2016, 140, 52,589
24/10/2016, 460, 09,180
25/10/2016, 180, 93,599
26/10/2016, 567, 80,136
27/10/2016, 239, 43,157
28/10/2016, ***, **,***
29/10/2016, ***, **,***
31/10/2016, ***, **,***
01/11/2016, ***, **,***
02/11/2016, ***, **,***
03/11/2016, ***, **,***
04/11/2016, ***, **,***
05/11/2016, ***, **,***
07/11/2016, 349, 65,113
08/11/2016, 178, 62,668
09/11/2016, 223, 71,290
10/11/2016, 115, 76,330
11/11/2016, 770, 40,244
12/11/2016, 399, 17,223
14/11/2016, 577, 97,124
15/11/2016, 689, 33,238
16/11/2016, 367, 65,249
17/11/2016, 268, 66,169
18/11/2016, 355, 31,236
19/11/2016, 490, 35,690
21/11/2016, 669, 15,456
22/11/2016, 388, 95,113
23/11/2016, 225, 97,160
24/11/2016, 890, 74,356
25/11/2016, 290, 19,667
26/11/2016, 459, 88,233
28/11/2016, 667, 94,257
29/11/2016, 147, 20,460
30/11/2016, 126, 95,357
01/12/2016, 267, 58,459
02/12/2016, 590, 47,359
03/12/2016, 890, 79,180
05/12/2016, 337, 34,699
06/12/2016, 236, 14,446
07/12/2016, 456, 57,179
08/12/2016, 790, 67,449
09/12/2016, 667, 97,115
10/12/2016, 122, 50,235
12/12/2016, 224, 81,155
13/12/2016, 399, 19,180
14/12/2016, 889, 57,557
15/12/2016, 140, 53,689
16/12/2016, 670, 34,239
17/12/2016, 135, 96,150
19/12/2016, 468, 84,699
20/12/2016, 558, 87,269
21/12/2016, 445, 30,677
22/12/2016, 489, 12,589
23/12/2016, 399, 19,568
24/12/2016, 447, 59,478
26/12/2016, 170, 81,489
27/12/2016, 356, 45,348
28/12/2016, 680, 48,233
29/12/2016, 600, 61,335
30/12/2016, 466, 60,569
31/12/2016, 140, 57,458
02/01/2017, 260, 80,389
03/01/2017, 224, 86,268
04/01/2017, 449, 76,268
05/01/2017, 789, 46,259
06/01/2017, 780, 58,260
07/01/2017, 158, 48,170
09/01/2017, 189, 84,446
10/01/2017, 379, 98,567
11/01/2017, 578, 00,578
12/01/2017, 356, 49,234
13/01/2017, 457, 66,367
14/01/2017, 116, 84,257
16/01/2017, 349, 62,345
17/01/2017, 560, 14,167
18/01/2017, 112, 45,140
19/01/2017, 589, 24,239
20/01/2017, 127, 05,159
21/01/2017, 459, 82,390
23/01/2017, 168, 59,667
24/01/2017, 245, 18,378
25/01/2017, 234, 99,667
26/01/2017, ***, **,***
27/01/2017, 268, 65,267
28/01/2017, 557, 78,260
30/01/2017, 138, 22,390
31/01/2017, 389, 08,468
01/02/2017, 478, 96,123
02/02/2017, 670, 31,236
03/02/2017, 250, 75,249
04/02/2017, 380, 10,136
06/02/2017, 357, 53,148
07/02/2017, 147, 22,589
08/02/2017, 469, 96,178
09/02/2017, 159, 56,358
10/02/2017, 390, 24,446
11/02/2017, 346, 32,147
13/02/2017, 335, 10,226
14/02/2017, 450, 94,158
15/02/2017, 360, 91,579
16/02/2017, 135, 94,400
17/02/2017, 490, 32,679
18/02/2017, 670, 35,249
20/02/2017, 238, 35,366
21/02/2017, 159, 58,279
22/02/2017, 689, 35,267
23/02/2017, 467, 73,148
24/02/2017, 569, 04,680
25/02/2017, 356, 45,889
27/02/2017, 125, 82,138
28/02/2017, 378, 89,469
01/03/2017, 239, 43,779
02/03/2017, 167, 43,355
03/03/2017, 158, 47,557
04/03/2017, 579, 16,330
06/03/2017, 688, 22,480
07/03/2017, 590, 46,277
08/03/2017, 130, 46,169
09/03/2017, 238, 35,456
10/03/2017, 460, 01,579
11/03/2017, 356, 40,235
13/03/2017, ***, **,***
14/03/2017, 350, 81,344
15/03/2017, 147, 22,200
16/03/2017, 390, 25,267
17/03/2017, 160, 70,488
18/03/2017, 577, 95,168
20/03/2017, 256, 30,280
21/03/2017, 159, 52,200
22/03/2017, 189, 86,240
23/03/2017, 459, 81,290
24/03/2017, 678, 11,579
25/03/2017, 358, 61,560
27/03/2017, 230, 57,188
28/03/2017, 399, 12,499
29/03/2017, 668, 06,277
30/03/2017, 236, 18,567
31/03/2017, 367, 65,159
01/04/2017, 347, 42,200
03/04/2017, 470, 16,240
04/04/2017, 469, 93,256
05/04/2017, 236, 11,470
06/04/2017, 347, 42,345
07/04/2017, 445, 35,339
08/04/2017, 558, 87,223
10/04/2017, 469, 93,346
11/04/2017, 459, 82,660
12/04/2017, 168, 57,160
13/04/2017, 468, 81,146
14/04/2017, 168, 58,369
15/04/2017, 245, 17,160
17/04/2017, 180, 99,234
18/04/2017, 139, 38,279
19/04/2017, 234, 92,129
20/04/2017, 169, 66,367
21/04/2017, 560, 10,127
22/04/2017, 358, 68,170
24/04/2017, 450, 98,800
25/04/2017, 456, 59,135
26/04/2017, 690, 56,448
27/04/2017, 357, 58,459
28/04/2017, 488, 06,556
29/04/2017, 480, 28,378
01/05/2017, 136, 05,456
02/05/2017, 890, 77,368
03/05/2017, 679, 28,125
04/05/2017, 380, 14,789
05/05/2017, 490, 38,247
06/05/2017, 180, 92,138
08/05/2017, 136, 01,290
09/05/2017, 124, 79,270
10/05/2017, 124, 76,349
11/05/2017, 134, 89,333
12/05/2017, 468, 87,160
13/05/2017, 290, 17,250
15/05/2017, 156, 28,189
16/05/2017, 270, 94,455
17/05/2017, 468, 86,466
18/05/2017, 279, 80,488
19/05/2017, 345, 25,500
20/05/2017, 257, 46,349
22/05/2017, 458, 77,890
23/05/2017, 338, 42,129
24/05/2017, 159, 58,558
25/05/2017, 149, 42,679
26/05/2017, 122, 51,579
27/05/2017, 356, 45,267
29/05/2017, 357, 52,156
30/05/2017, 124, 75,168
31/05/2017, 478, 91,579
01/06/2017, 120, 34,789
02/06/2017, 370, 03,120
03/06/2017, 789, 41,344
05/06/2017, 569, 06,790
06/06/2017, 558, 84,347
07/06/2017, 190, 04,257
08/06/2017, 155, 15,569
09/06/2017, 899, 60,145
10/06/2017, 880, 69,135
12/06/2017, 134, 86,600
13/06/2017, 569, 01,380
14/06/2017, 130, 41,277
15/06/2017, 223, 71,489
16/06/2017, 178, 60,550
17/06/2017, 390, 27,359
19/06/2017, 279, 88,170
20/06/2017, 567, 89,469
21/06/2017, 129, 28,116
22/06/2017, 556, 64,149
23/06/2017, 149, 49,667
24/06/2017, 188, 74,590
26/06/2017, ***, **,***
27/06/2017, 457, 61,245
28/06/2017, 499, 22,246
29/06/2017, 190, 06,268
30/06/2017, 157, 32,390
01/07/2017, 260, 88,170
03/07/2017, 458, 78,378
04/07/2017, 456, 55,267
05/07/2017, 256, 35,500
06/07/2017, 670, 32,138
07/07/2017, 144, 95,889
08/07/2017, 570, 24,167
10/07/2017, 479, 04,590
11/07/2017, 167, 46,600
12/07/2017, 370, 02,129
13/07/2017, 478, 97,890
14/07/2017, 370, 07,368
15/07/2017, 145, 09,379
17/07/2017, 123, 67,124
18/07/2017, 190, 04,789
19/07/2017, 677, 00,334
20/07/2017, 790, 69,667
21/07/2017, 200, 22,138
22/07/2017, 123, 67,458
24/07/2017, 590, 43,256
25/07/2017, 234, 98,440
26/07/2017, 579, 15,168
27/07/2017, 135, 91,137
28/07/2017, 220, 43,580
29/07/2017, 260, 86,466
31/07/2017, 178, 62,499
01/08/2017, 269, 73,139
02/08/2017, 699, 49,667
03/08/2017, 345, 28,567
04/08/2017, 345, 22,156
05/08/2017, 359, 73,580
07/08/2017, 790, 67,179
08/08/2017, 450, 91,470
09/08/2017, 790, 67,458
10/08/2017, 370, 00,479
11/08/2017, 990, 88,288
12/08/2017, 256, 39,450
14/08/2017, 469, 86,240
15/08/2017, ***, **,***
16/08/2017, 348, 57,890
17/08/2017, 270, 92,570
18/08/2017, 238, 34,130
19/08/2017, 248, 46,123
21/08/2017, 125, 80,550
22/08/2017, 368, 77,278
23/08/2017, 115, 79,144
24/08/2017, 140, 55,456
25/08/2017, 360, 94,356
26/08/2017, 340, 77,269
28/08/2017, 148, 38,800
29/08/2017, 150, 61,489
30/08/2017, 280, 03,788
31/08/2017, 479, 06,457
01/09/2017, 669, 14,789
02/09/2017, 159, 52,336
04/09/2017, 249, 57,278
05/09/2017, 358, 63,670
06/09/2017, 258, 56,367
07/09/2017, 147, 26,114
08/09/2017, 560, 10,578
09/09/2017, 178, 62,570
11/09/2017, 446, 40,334
12/09/2017, 127, 02,570
13/09/2017, 457, 61,155
14/09/2017, 288, 83,670
15/09/2017, 577, 95,339
16/09/2017, 560, 13,238
18/09/2017, 122, 53,670
19/09/2017, 127, 01,245
20/09/2017, 668, 02,679
21/09/2017, 160, 73,238
22/09/2017, 280, 02,480
23/09/2017, 670, 36,178
25/09/2017, 456, 58,468
26/09/2017, 457, 61,560
27/09/2017, 346, 39,180
28/09/2017, 170, 81,579
29/09/2017, 335, 18,567
30/09/2017, 344, 15,258
02/10/2017, 480, 27,188
03/10/2017, 469, 91,146
04/10/2017, 780, 52,345
05/10/2017, 458, 76,150
06/10/2017, 699, 47,278
07/10/2017, 124, 79,234
09/10/2017, 249, 55,140
10/10/2017, 278, 74,680
11/10/2017, 570, 26,150
12/10/2017, 480, 22,589
13/10/2017, 120, 32,156
14/10/2017, 569, 06,358
16/10/2017, ***, **,***
17/10/2017, ***, **,***
18/10/2017, ***, **,***
19/10/2017, ***, **,***
20/10/2017, ***, **,***
21/10/2017, ***, **,***
23/10/2017, ***, **,***
24/10/2017, ***, **,***
25/10/2017, 550, 03,148
26/10/2017, 788, 38,477
27/10/2017, 459, 83,139
28/10/2017, 370, 03,490
30/10/2017, 113, 53,139
31/10/2017, 122, 56,169
01/11/2017, 234, 91,678
02/11/2017, 680, 41,137
03/11/2017, 149, 43,148
04/11/2017, 377, 73,580
06/11/2017, 160, 71,579
07/11/2017, 678, 10,677
08/11/2017, 770, 49,180
09/11/2017, 479, 02,129
10/11/2017, 680, 48,189
11/11/2017, 189, 85,690
13/11/2017, 280, 03,670
14/11/2017, 689, 39,360
15/11/2017, 360, 97,890
16/11/2017, 229, 38,125
17/11/2017, 366, 56,457
18/11/2017, 125, 89,469
20/11/2017, 460, 07,269
21/11/2017, 478, 99,234
22/11/2017, 359, 71,236
23/11/2017, 124, 71,137
24/11/2017, 240, 65,780
25/11/2017, 570, 22,129
27/11/2017, 248, 41,560
28/11/2017, 258, 58,260
29/11/2017, 577, 90,389
30/11/2017, 360, 95,230
01/12/2017, 478, 91,470
02/12/2017, 579, 18,369
04/12/2017, 588, 17,467
05/12/2017, 346, 33,238
06/12/2017, 348, 55,258
07/12/2017, 257, 48,224
08/12/2017, 134, 83,346
09/12/2017, 357, 54,680
11/12/2017, 699, 40,244
12/12/2017, 149, 40,677
13/12/2017, 249, 59,469
14/12/2017, 240, 60,226
15/12/2017, 233, 85,690
16/12/2017, 150, 68,990
18/12/2017, 136, 06,457
19/12/2017, 155, 11,669
20/12/2017, 790, 63,139
21/12/2017, 369, 81,380
22/12/2017, 239, 49,360
23/12/2017, 889, 53,229
25/12/2017, 349, 68,350
26/12/2017, 167, 42,589
27/12/2017, 199, 96,178
28/12/2017, 477, 88,350
29/12/2017, 679, 21,137
30/12/2017, 378, 80,479
01/01/2018, 346, 36,790
02/01/2018, 468, 81,227
03/01/2018, 226, 02,688
04/01/2018, 147, 24,789
05/01/2018, 800, 84,158
06/01/2018, 138, 21,245
08/01/2018, 138, 24,158
09/01/2018, 578, 02,589
10/01/2018, 123, 65,690
11/01/2018, 900, 92,688
12/01/2018, 478, 92,390
13/01/2018, 366, 54,167
15/01/2018, 349, 62,778
16/01/2018, 500, 58,233
17/01/2018, 379, 94,789
18/01/2018, 590, 42,336
19/01/2018, 779, 30,235
20/01/2018, 358, 60,370
22/01/2018, 240, 65,366
23/01/2018, 567, 84,220
24/01/2018, 880, 68,378
25/01/2018, 456, 50,389
26/01/2018, ***, **,***
27/01/2018, 179, 73,148
29/01/2018, 678, 18,468
30/01/2018, 344, 18,567
31/01/2018, 579, 11,380
01/02/2018, 499, 27,359
02/02/2018, 269, 76,349
03/02/2018, 457, 61,128
05/02/2018, 139, 38,134
06/02/2018, 368, 70,145
07/02/2018, 359, 76,349
08/02/2018, 289, 90,569
09/02/2018, 266, 42,589
10/02/2018, 789, 49,450
12/02/2018, 778, 29,360
13/02/2018, 368, 75,690
14/02/2018, 249, 52,679
15/02/2018, 223, 79,559
16/02/2018, 788, 31,344
17/02/2018, 236, 14,130
19/02/2018, 690, 59,289
20/02/2018, 128, 11,290
21/02/2018, 236, 17,467
22/02/2018, 270, 93,689
23/02/2018, 170, 89,270
24/02/2018, 120, 33,346
26/02/2018, 255, 25,168
27/02/2018, 368, 73,139
28/02/2018, 244, 00,479
01/03/2018, 179, 76,123
02/03/2018, ***, **,***
03/03/2018, 135, 97,115
05/03/2018, 569, 04,789
06/03/2018, 345, 25,258
07/03/2018, 139, 33,580
08/03/2018, 148, 35,249
09/03/2018, 137, 19,379
10/03/2018, 890, 76,367
12/03/2018, 128, 15,357
13/03/2018, 589, 26,367
14/03/2018, 145, 08,567
15/03/2018, 160, 77,557
16/03/2018, 360, 97,160
17/03/2018, 247, 30,136
19/03/2018, 440, 80,668
20/03/2018, 770, 43,670
21/03/2018, 559, 94,356
22/03/2018, 700, 77,458
23/03/2018, 680, 42,156
24/03/2018, 256, 32,589
26/03/2018, 380, 17,449
27/03/2018, 244, 04,356
28/03/2018, 679, 28,468
29/03/2018, 490, 36,466
30/03/2018, 127, 04,130
31/03/2018, 148, 39,469
02/04/2018, 890, 70,145
03/04/2018, 569, 06,790
04/04/2018, 188, 76,466
05/04/2018, 146, 12,778
06/04/2018, 579, 11,560
07/04/2018, 289, 90,569
09/04/2018, 179, 78,477
10/04/2018, 357, 50,578
11/04/2018, 257, 41,227
12/04/2018, 340, 75,177
13/04/2018, 247, 32,138
14/04/2018, 288, 82,129
16/04/2018, 357, 50,389
17/04/2018, 248, 47,459
18/04/2018, 556, 62,570
19/04/2018, 250, 76,600
20/04/2018, 689, 38,125
21/04/2018, 248, 46,600
23/04/2018, 569, 05,357
24/04/2018, 390, 22,147
25/04/2018, 190, 05,230
26/04/2018, 448, 61,290
27/04/2018, 369, 81,290
28/04/2018, 350, 83,689
30/04/2018, 135, 91,128
01/05/2018, 237, 21,245
02/05/2018, 357, 54,356
03/05/2018, 567, 86,240
04/05/2018, 188, 73,139
05/05/2018, 267, 59,379
07/05/2018, 244, 07,377
08/05/2018, 279, 82,499
09/05/2018, 260, 81,470
10/05/2018, 180, 91,227
11/05/2018, 168, 51,579
12/05/2018, 110, 25,249
14/05/2018, 488, 00,190
15/05/2018, 388, 47,340
16/05/2018, 134, 80,668
17/05/2018, 177, 53,139
18/05/2018, 226, 00,488
19/05/2018, 377, 70,127
21/05/2018, 150, 68,288
22/05/2018, 479, 09,270
23/05/2018, 289, 92,138
24/05/2018, 270, 99,478
25/05/2018, 126, 99,469
26/05/2018, 467, 76,114
28/05/2018, 457, 65,159
29/05/2018, 789, 40,127
30/05/2018, 800, 86,259
31/05/2018, 668, 01,119
01/06/2018, 259, 62,499
02/06/2018, 266, 45,690
04/06/2018, 127, 08,134
05/06/2018, 158, 41,128
06/06/2018, 255, 22,660
07/06/2018, 167, 42,390
08/06/2018, 159, 54,789
09/06/2018, 156, 25,357
11/06/2018, 228, 22,570
12/06/2018, 345, 20,280
13/06/2018, 469, 92,246
14/06/2018, 899, 62,390
15/06/2018, 370, 07,467
16/06/2018, ***, **,***
18/06/2018, 567, 89,379
19/06/2018, 469, 98,125
20/06/2018, 356, 45,258
21/06/2018, 336, 24,248
22/06/2018, 289, 98,279
23/06/2018, 234, 94,455
25/06/2018, 260, 83,490
26/06/2018, 448, 64,338
27/06/2018, 890, 77,890
28/06/2018, 469, 99,450
29/06/2018, 690, 53,238
30/06/2018, 567, 82,246
02/07/2018, 450, 97,890
03/07/2018, 350, 89,568
04/07/2018, 480, 22,480
05/07/2018, 146, 18,170
06/07/2018, 367, 65,348
07/07/2018, 268, 60,127
09/07/2018, 168, 56,178
10/07/2018, 240, 69,379
11/07/2018, 130, 46,358
12/07/2018, 788, 31,100
13/07/2018, 470, 19,450
14/07/2018, 1146, 87,250
16/07/2018, 145, 08,170
17/07/2018, 778, 26,178
18/07/2018, 299, 07,557
19/07/2018, 249, 50,488
20/07/2018, 556, 68,134
21/07/2018, 470, 11,245
23/07/2018, 358, 62,570
24/07/2018, 348, 51,146
25/07/2018, 569, 08,990
26/07/2018, 168, 58,350
27/07/2018, 229, 31,560
28/07/2018, 448, 65,140
30/07/2018, 770, 43,689
31/07/2018, 248, 47,700
01/08/2018, 578, 00,389
02/08/2018, 129, 27,160
03/08/2018, 800, 83,599
04/08/2018, 156, 27,467
06/08/2018, 237, 23,355
07/08/2018, 679, 24,338
08/08/2018, 125, 88,459
09/08/2018, 770, 46,600
10/08/2018, 680, 46,330
11/08/2018, 349, 63,337
13/08/2018, 345, 29,469
14/08/2018, 250, 73,256
15/08/2018, ***, **,***
16/08/2018, 235, 06,178
17/08/2018, 277, 66,367
18/08/2018, 780, 55,159
20/08/2018, 369, 88,567
21/08/2018, 227, 11,489
22/08/2018, 779, 36,178
23/08/2018, 499, 43,139
24/08/2018, 568, 90,190
25/08/2018, 169, 66,367
27/08/2018, 167, 48,567
28/08/2018, 245, 19,270
29/08/2018, 278, 77,467
30/08/2018, 389, 04,239
31/08/2018, 379, 90,127
01/09/2018, 126, 91,245
03/09/2018, 680, 47,124
04/09/2018, 367, 62,200
05/09/2018, 234, 97,179
06/09/2018, 380, 10,235
07/09/2018, 678, 12,589
08/09/2018, 125, 84,167
10/09/2018, 468, 82,589
11/09/2018, 990, 88,440
12/09/2018, 589, 25,456
13/09/2018, 679, 28,567
14/09/2018, 349, 66,178
15/09/2018, 357, 58,369
17/09/2018, 460, 04,455
18/09/2018, 456, 51,245
19/09/2018, 160, 75,159
20/09/2018, 569, 08,468
21/09/2018, 478, 94,130
22/09/2018, 490, 39,180
24/09/2018, 278, 77,278
25/09/2018, 380, 18,233
26/09/2018, 368, 73,689
27/09/2018, 126, 95,168
28/09/2018, 245, 19,180
29/09/2018, 245, 19,559
01/10/2018, 224, 88,459
02/10/2018, 250, 75,267
03/10/2018, 179, 77,449
04/10/2018, 267, 53,788
05/10/2018, 116, 83,337
06/10/2018, 468, 84,347
08/10/2018, 159, 57,115
09/10/2018, 680, 45,339
10/10/2018, 160, 72,138
11/10/2018, 688, 20,190
12/10/2018, 570, 27,160
13/10/2018, 266, 45,357
15/10/2018, 267, 52,660
16/10/2018, 568, 99,126
17/10/2018, 580, 30,136
18/10/2018, 229, 34,770
19/10/2018, 168, 52,237
20/10/2018, 240, 68,170
22/10/2018, 169, 63,788
23/10/2018, 780, 57,179
24/10/2018, 335, 12,778
25/10/2018, 467, 79,135
26/10/2018, 679, 20,334
27/10/2018, 400, 41,560
29/10/2018, 700, 78,116
30/10/2018, 368, 74,257
31/10/2018, 667, 97,124
01/11/2018, 300, 37,566
02/11/2018, 890, 74,590
03/11/2018, 468, 81,678
05/11/2018, ***, **,***
06/11/2018, ***, **,***
07/11/2018, ***, **,***
08/11/2018, ***, **,***
09/11/2018, ***, **,***
10/11/2018, ***, **,***
12/11/2018, 680, 43,148
13/11/2018, 580, 31,290
14/11/2018, 900, 99,234
15/11/2018, 179, 79,450
16/11/2018, 269, 73,580
17/11/2018, 127, 09,180
19/11/2018, 479, 06,349
20/11/2018, 469, 99,900
21/11/2018, 139, 33,788
22/11/2018, 499, 27,340
23/11/2018, 899, 63,148
24/11/2018, 577, 09,577
26/11/2018, 569, 09,135
27/11/2018, 667, 94,112
28/11/2018, 125, 84,220
29/11/2018, 126, 91,128
30/11/2018, 567, 85,339
01/12/2018, 880, 62,147
03/12/2018, 346, 39,577
04/12/2018, 236, 19,577
05/12/2018, 578, 07,700
06/12/2018, 145, 01,489
07/12/2018, 358, 60,226
08/12/2018, 248, 49,568
10/12/2018, 556, 62,345
11/12/2018, 280, 02,660
12/12/2018, 178, 68,170
13/12/2018, 299, 06,178
14/12/2018, 226, 07,566
15/12/2018, 136, 06,466
17/12/2018, 148, 35,267
18/12/2018, 123, 60,460
19/12/2018, 270, 98,134
20/12/2018, 557, 84,699
21/12/2018, 255, 23,788
22/12/2018, 448, 62,246
24/12/2018, 178, 62,255
25/12/2018, 189, 87,124
26/12/2018, 370, 04,257
27/12/2018, 148, 34,356
28/12/2018, 258, 58,189
29/12/2018, 270, 90,145
31/12/2018, 330, 66,123
01/01/2019, 346, 32,237
